ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,MonthlyMortgagePaymentProcessed,DTI,FEDTI,Approved,credit_score_check,ltv_check,dti_43_check,dti_36_check,fedti_check
2419,4110.0,482.0,493.0,280.0,275995.0,46919.15,229075.85,1524.05,614,0.8300000000000001,1754.0458333333333,0.7321279399837795,0.4267751419302514,N,1,1,1,0,1
2420,3035.0,346.0,365.0,425.0,389711.0,31176.88,358534.12,2385.34,642,0.92,2710.099166666667,1.267248489840747,0.8929486545853927,N,0,1,1,0,1
2421,2592.0,425.0,488.0,273.0,408947.0,102236.75,306710.25,2040.55,640,0.75,2040.55,1.2448109567901235,0.7872492283950617,N,0,0,1,0,1
2422,9744.0,313.0,355.0,238.0,330307.0,66061.4,264245.6,1418.53,745,0.7999999999999999,1418.53,0.23856013957307057,0.14557984400656815,Y,0,0,0,0,0
2423,3270.0,412.0,350.0,296.0,322860.0,77486.4,245373.6,1317.22,713,0.76,1317.22,0.7263669724770643,0.4028195718654434,N,0,0,1,0,1
2424,8686.0,248.0,435.0,309.0,387920.0,93100.8,294819.2,1242.97,842,0.76,1242.97,0.257307160948653,0.1431003914344923,Y,0,0,0,0,0
2425,6421.0,235.0,435.0,310.0,284048.0,82373.92,201674.08,1082.63,735,0.71,1082.63,0.32123189534340446,0.1686076935056845,Y,0,0,0,0,0
2426,5536.0,337.0,351.0,300.0,478913.0,67047.82,411865.18,2740.15,616,0.86,3139.244166666667,0.7455282092967246,0.5670600012042389,N,1,1,1,0,1
2427,5748.0,360.0,492.0,404.0,364084.0,72816.8,291267.2,1937.81,650,0.8,2241.213333333333,0.6084226397587567,0.38991185339828344,N,0,1,1,0,1
2428,5640.0,461.0,458.0,325.0,260606.0,65151.5,195454.5,933.13,776,0.75,933.13,0.38601595744680856,0.1654485815602837,N,0,0,0,1,0
2429,7780.0,264.0,412.0,310.0,242039.0,50828.19,191210.81,806.15,821,0.79,806.15,0.230353470437018,0.10361825192802056,Y,0,0,0,0,0
2430,2920.0,411.0,438.0,411.0,491664.0,113082.72,378581.28,1596.11,835,0.77,1596.11,0.9781198630136985,0.5466130136986301,N,0,0,1,0,1
2431,5012.0,319.0,446.0,297.0,453996.0,77179.32,376816.68,1798.98,754,0.83,2177.31,0.6463108539505188,0.4344193934557063,N,0,1,1,0,1
2432,3773.0,379.0,390.0,352.0,488702.0,34209.14,454492.86,2439.82,727,0.9299999999999999,2847.0716666666667,1.0517020054775157,0.7545909532644227,N,0,1,1,0,1
2433,8640.0,231.0,412.0,353.0,317452.0,69839.44,247612.56,1329.24,725,0.78,1329.24,0.26912499999999995,0.15384722222222222,Y,0,0,0,0,0
2434,4107.0,418.0,459.0,253.0,425684.0,68109.44,357574.56,1707.12,755,0.84,2061.8566666666666,0.7771747423098774,0.5020347374401428,N,0,1,1,0,1
2435,7548.0,288.0,447.0,307.0,342751.0,99397.79,243353.21,1306.37,704,0.71,1306.37,0.3111248012718601,0.17307498675145733,Y,0,0,0,0,0
2436,6335.0,473.0,459.0,416.0,341636.0,40996.32,300639.68,1267.51,801,0.88,1552.2066666666667,0.45780689292291504,0.24502078400420943,N,0,1,1,0,0
2437,3993.0,366.0,388.0,208.0,465069.0,23253.45,441815.55,2371.76,702,0.95,2759.3175,0.9319603055346857,0.6910386927122465,N,0,1,1,0,1
2438,9611.0,276.0,418.0,404.0,309573.0,27861.57,281711.43,1344.93,780,0.91,1602.9075,0.28102252627198004,0.16677843096451983,Y,0,1,0,0,0
2439,5602.0,394.0,394.0,344.0,325097.0,26007.76,299089.24,1605.58,712,0.9199999999999999,1876.4941666666666,0.5370393014399618,0.3349686124003332,N,0,1,1,0,1
2440,9725.0,238.0,463.0,341.0,482890.0,101406.9,381483.1,2799.19,580,0.7899999999999999,2799.19,0.3949809768637532,0.28783444730077123,N,1,0,0,1,1
2441,4925.0,297.0,478.0,437.0,300481.0,60096.2,240384.8,1763.86,559,0.7999999999999999,1763.86,0.6042355329949238,0.35814416243654823,N,1,0,1,0,1
2442,6716.0,237.0,378.0,266.0,489551.0,83223.67,406327.33,2981.49,529,0.8300000000000001,3389.4491666666663,0.6358619962279134,0.5046827228509032,N,1,1,1,0,1
2443,8714.0,386.0,427.0,210.0,471753.0,33022.71,438730.29,2355.2,711,0.9299999999999999,2748.3275,0.43278947670415424,0.31539218498967175,N,0,1,1,0,1
2444,5844.0,442.0,475.0,219.0,249575.0,72376.75,177198.25,1062.39,698,0.71,1062.39,0.3761789869952088,0.1817915811088296,N,0,0,0,1,0
2445,4848.0,469.0,405.0,366.0,470201.0,79934.17,390266.83,2095.04,746,0.8300000000000001,2486.8741666666665,0.7687446713421342,0.5129690937843784,N,0,1,1,0,1
2446,5537.0,455.0,459.0,208.0,337013.0,97733.77,239279.23,1142.36,770,0.7100000000000001,1142.36,0.40895069532237666,0.20631388838721326,N,0,0,0,1,0
2447,3591.0,394.0,352.0,361.0,489581.0,58749.72,430831.28,1816.4,812,0.88,2224.3841666666667,0.9277037501160308,0.6194330734243015,N,0,1,1,0,1
2448,2141.0,439.0,360.0,332.0,406497.0,28454.79,378042.21,2266.55,663,0.93,2605.2975,1.7451179355441384,1.216860112097151,N,0,1,1,0,1
2449,4640.0,385.0,397.0,392.0,409172.0,73650.96,335521.04,2461.93,543,0.82,2802.9066666666668,0.8570919540229885,0.6040747126436782,N,1,1,1,0,1
2450,5932.0,481.0,397.0,303.0,322401.0,70928.22,251472.78,1845.22,590,0.78,1845.22,0.5101517194875254,0.311062036412677,N,1,0,1,0,1
2451,4732.0,481.0,458.0,372.0,325765.0,22803.55,302961.45,1446.38,782,0.93,1717.8508333333334,0.6400783671456749,0.3630284939419555,N,0,1,1,0,1
2452,6602.0,267.0,458.0,274.0,361460.0,28916.8,332543.2,2440.08,508,0.92,2741.2966666666666,0.5665399373927092,0.41522215490255476,N,1,1,1,0,1
2453,4489.0,233.0,443.0,242.0,378217.0,75643.4,302573.6,2220.18,532,0.7999999999999999,2220.18,0.6990822009356203,0.49458231231900196,N,1,0,1,0,1
2454,6007.0,321.0,358.0,205.0,447697.0,67154.55,380542.45,2792.29,591,0.85,3165.3708333333334,0.6741086787636646,0.5269470340158704,N,1,1,1,0,1
2455,9995.0,436.0,386.0,207.0,323602.0,90608.56,232993.44,1709.62,558,0.72,1709.62,0.2739989994997499,0.17104752376188093,N,1,0,0,0,0
2456,6193.0,331.0,461.0,412.0,454707.0,63658.98,391048.02,2601.65,611,0.86,2980.5725,0.6756939286290974,0.481280881640562,N,1,1,1,0,1
2457,7723.0,438.0,478.0,243.0,362595.0,79770.9,282824.1,1518.26,721,0.7799999999999999,1518.26,0.3466606241098019,0.19658940826103846,Y,0,0,0,0,0
2458,4006.0,488.0,458.0,226.0,380528.0,106547.84,273980.16,2010.37,521,0.72,2010.37,0.7944008986520219,0.5018397403894158,N,1,0,1,0,1
2459,9796.0,313.0,447.0,428.0,387336.0,23240.16,364095.84,1535.04,808,0.9400000000000001,1857.82,0.3109248672927725,0.18965087790935076,Y,0,1,0,0,0
2460,7642.0,324.0,473.0,341.0,424006.0,50880.72,373125.28,2003.02,746,0.8800000000000001,2356.3583333333336,0.45725704440373377,0.30834314751810177,N,0,1,1,0,1
2461,4395.0,493.0,499.0,306.0,411539.0,41153.9,370385.1,2220.65,683,0.8999999999999999,2563.599166666667,0.8786346226772849,0.583299014031096,N,0,1,1,0,1
2462,3153.0,203.0,355.0,387.0,490910.0,108000.2,382909.8,2547.51,605,0.78,2547.51,1.1076784015223597,0.8079638439581351,N,1,0,1,0,1
2463,5284.0,274.0,495.0,227.0,253647.0,35510.58,218136.42,1600.61,584,0.8600000000000001,1811.9824999999998,0.5314122823618471,0.3429187168811506,N,1,1,1,0,1
2464,9591.0,303.0,459.0,271.0,465451.0,134980.79,330470.21,1981.34,668,0.7100000000000001,1981.34,0.31428839537066,0.2065832551350224,Y,0,0,0,0,0
2465,3509.0,365.0,447.0,336.0,286423.0,57284.6,229138.4,1681.34,538,0.7999999999999999,1681.34,0.8063094898831576,0.47915075520091194,N,1,0,1,0,1
2466,6463.0,462.0,392.0,435.0,364428.0,18221.4,346206.6,2075.68,692,0.95,2379.37,0.5675955438650782,0.368152560730311,N,0,1,1,0,1
2467,6384.0,391.0,389.0,208.0,387351.0,65849.67,321501.33,1725.89,729,0.8300000000000001,2048.6825,0.4756708176691729,0.32090891290726814,N,0,1,1,0,1
2468,8752.0,386.0,422.0,380.0,497709.0,104518.89,393190.11,2615.9,629,0.7899999999999999,2615.9,0.434632084095064,0.29889168190127974,N,1,0,1,0,1
2469,4825.0,381.0,358.0,265.0,251292.0,42719.64,208572.36,1530.43,567,0.83,1739.8400000000001,0.5686715025906736,0.36058860103626944,N,1,1,1,0,1
2470,2393.0,399.0,400.0,259.0,351288.0,59718.96,291569.04,1565.21,746,0.83,1857.95,1.2185332218972,0.7764103635603845,N,0,1,1,0,1
2471,3059.0,422.0,356.0,239.0,271820.0,73391.4,198428.6,1065.21,714,0.73,1065.21,0.6806832298136646,0.3482216410591697,N,0,0,1,0,1
2472,6311.0,304.0,357.0,327.0,393172.0,27522.04,365649.96,1962.89,600,0.93,2290.5333333333333,0.5194950615327735,0.36294300956002745,N,1,1,1,0,1
2473,4554.0,315.0,407.0,211.0,420519.0,96719.37,323799.63,2375.93,517,0.77,2375.93,0.7265985946420729,0.521723759332455,N,1,0,1,0,1
2474,5305.0,360.0,492.0,220.0,375655.0,82644.1,293010.9,2150.01,546,0.78,2150.01,0.6073534401508012,0.4052799245994345,N,1,0,1,0,1
2475,2107.0,449.0,380.0,358.0,475245.0,76039.2,399205.8,1905.87,781,0.84,2301.9075,1.6558649738965352,1.0925047460844801,N,0,1,1,0,1
2476,3663.0,209.0,354.0,381.0,359140.0,43096.8,316043.2,2319.01,506,0.88,2618.2933333333335,0.9725070525070526,0.7147947947947948,N,1,1,1,0,1
2477,7071.0,440.0,427.0,344.0,336397.0,70643.37,265753.63,1593.33,698,0.79,1593.33,0.39659595531042285,0.22533305048790836,N,0,0,0,1,0
2478,5468.0,398.0,406.0,363.0,346207.0,51931.05,294275.95,2159.29,522,0.8500000000000001,2447.795833333333,0.6610819007559131,0.44765834552548156,N,1,1,1,0,1
2479,4006.0,246.0,443.0,215.0,475818.0,76130.88,399687.12,2396.33,666,0.84,2792.845,0.9228270094857713,0.6971655017473789,N,0,1,1,0,1
2480,7139.0,266.0,472.0,236.0,456137.0,91227.4,364909.6,2187.82,666,0.7999999999999999,2187.82,0.4428939627398796,0.3064602885558202,N,0,0,1,0,1
2481,6063.0,285.0,412.0,434.0,489051.0,88029.18,401021.82,1914.54,788,0.8200000000000001,2322.0825,0.5695336467095498,0.38299233052944087,N,0,1,1,0,1
2482,4312.0,452.0,429.0,361.0,262345.0,15740.7,246604.3,1809.49,545,0.94,2028.1108333333334,0.7583744975262832,0.47034110235003096,N,1,1,1,0,1
2483,6092.0,207.0,473.0,416.0,492045.0,73806.75,418238.25,2782.55,622,0.85,3192.5875,0.7039703709783321,0.5240622948128694,N,1,1,1,0,1
2484,4561.0,435.0,424.0,417.0,391260.0,101727.6,289532.4,1382.27,760,0.7400000000000001,1382.27,0.582826134619601,0.3030629247971936,N,0,0,1,0,1
2485,7208.0,394.0,464.0,406.0,486973.0,68176.22,418796.78,1765.66,834,0.8600000000000001,2171.4708333333333,0.476619150018498,0.30125843969663335,N,0,1,1,0,1
2486,2121.0,342.0,463.0,444.0,457386.0,32017.02,425368.98,2829.99,629,0.9299999999999999,3211.1449999999995,2.1028500707213578,1.5139768976897687,N,1,1,1,0,1
2487,7214.0,217.0,473.0,423.0,362778.0,90694.5,272083.5,1298.97,769,0.75,1298.97,0.33434571666204604,0.18006237870806766,Y,0,0,0,0,0
2488,8468.0,475.0,367.0,444.0,434025.0,73784.25,360240.75,1518.79,835,0.83,1880.4775,0.3739345181861124,0.2220686702881436,N,0,1,0,1,0
2489,8416.0,374.0,374.0,443.0,481115.0,91411.85,389703.15,2592.7,631,0.81,2993.6291666666666,0.4972230473700887,0.3557068876742712,N,1,1,1,0,1
2490,3498.0,247.0,431.0,259.0,444773.0,53372.76,391400.24,1650.16,808,0.88,2020.8041666666668,0.8455700876691443,0.5777027348961311,N,0,1,1,0,1
2491,9982.0,279.0,395.0,290.0,330348.0,46248.72,284099.28,1890.12,622,0.8600000000000001,2165.41,0.31350530955720296,0.21693147665798435,N,1,1,0,0,0
2492,6439.0,418.0,421.0,299.0,389534.0,112964.86,276569.14,1658.17,677,0.7100000000000001,1658.17,0.43425531914893617,0.25751980121136825,N,0,0,1,0,0
2493,3323.0,395.0,490.0,244.0,276413.0,41461.95,234951.05,990.56,839,0.85,1220.9041666666667,0.707163456715819,0.3674102216872304,N,0,1,1,0,1
2494,4894.0,495.0,445.0,211.0,456291.0,54754.92,401536.08,2155.53,737,0.88,2535.7725,0.7533249897834082,0.5181390478136494,N,0,1,1,0,1
2495,2147.0,279.0,383.0,261.0,283644.0,51055.92,232588.08,980.6,815,0.82,1216.97,0.9967256637168143,0.5668234746157429,N,0,1,1,0,1
2496,9910.0,336.0,488.0,204.0,402476.0,48297.12,354178.88,1690.9,761,0.88,2026.2966666666669,0.30820349815001685,0.20446989572822066,Y,0,1,0,0,0
2497,5948.0,231.0,452.0,264.0,482089.0,110880.47,371208.53,1565.03,829,0.77,1565.03,0.422331876260928,0.26311869535978477,N,0,0,0,1,0
2498,6093.0,316.0,462.0,264.0,406045.0,93390.35,312654.65,2294.15,544,0.77,2294.15,0.5475381585425899,0.37652223863449863,N,1,0,1,0,1
2499,4249.0,273.0,439.0,434.0,356777.0,92762.02,264014.98,1937.25,590,0.74,1937.25,0.7256413273711462,0.4559308072487644,N,1,0,1,0,1
2500,5849.0,228.0,405.0,227.0,411086.0,106882.36,304203.64,1452.31,781,0.74,1452.31,0.39533424517011456,0.24830056419900837,N,0,0,0,1,0
2501,2266.0,289.0,407.0,207.0,266423.0,13321.15,253101.85,1208.35,774,0.9500000000000001,1430.3691666666666,1.0297304354221828,0.6312308767284496,N,0,1,1,0,1
2502,3760.0,285.0,389.0,274.0,395014.0,47401.68,347612.32,2550.66,572,0.88,2879.838333333333,1.018042109929078,0.7659144503546099,N,1,1,1,0,1
2503,9549.0,300.0,418.0,218.0,317538.0,22227.66,295310.34,1964.71,607,0.93,2229.325,0.3314823541732118,0.23346161901769816,N,1,1,0,0,0
2504,6199.0,441.0,442.0,259.0,297804.0,23824.32,273979.68,2010.37,523,0.9199999999999999,2258.54,0.5485626713986127,0.3643394095821907,N,1,1,1,0,1
2505,9573.0,319.0,358.0,412.0,471020.0,103624.4,367395.6,2695.82,699,0.7799999999999999,2695.82,0.39536404470907766,0.2816066019011804,N,0,0,0,1,1
2506,3513.0,421.0,426.0,360.0,320899.0,93060.71,227838.29,1366.01,660,0.7100000000000001,1366.01,0.7324252775405636,0.388844292627384,N,0,0,1,0,1
2507,6878.0,263.0,496.0,278.0,264144.0,15848.64,248295.36,1488.66,672,0.94,1708.7800000000002,0.39921198022681015,0.248441407385868,N,0,1,0,1,0
2508,6339.0,372.0,416.0,239.0,365179.0,94946.54,270232.46,1620.18,653,0.7400000000000001,1620.18,0.417602145448809,0.25558920965451964,N,0,0,0,1,0
2509,2723.0,479.0,374.0,239.0,297030.0,65346.6,231683.4,976.79,837,0.78,976.79,0.7597466030113845,0.35871832537642306,N,0,0,1,0,1
2510,5212.0,251.0,355.0,312.0,295400.0,76804.0,218596.0,1173.47,734,0.74,1173.47,0.4012797390636992,0.22514773599386032,N,0,0,0,1,0
2511,5302.0,344.0,447.0,357.0,443720.0,106492.8,337227.2,1810.31,703,0.76,1810.31,0.5579611467370803,0.34143907959260655,N,0,0,1,0,1
2512,9439.0,445.0,421.0,296.0,388143.0,34932.87,353210.13,1896.11,799,0.91,2219.5625,0.3582543171946181,0.23514805593812904,Y,0,1,0,0,0
2513,5980.0,298.0,389.0,443.0,317209.0,34892.99,282316.01,1878.26,626,0.89,2142.6008333333334,0.5472576644370123,0.3582944537346711,N,1,1,1,0,1
2514,3564.0,201.0,383.0,319.0,257477.0,33472.01,224004.99,1643.67,501,0.87,1858.2341666666666,0.7747570613542836,0.5213900579872802,N,1,1,1,0,1
2515,4556.0,385.0,433.0,286.0,482582.0,120645.5,361936.5,2407.97,622,0.75,2407.97,0.7708450395083406,0.528527216856892,N,1,0,1,0,1
2516,4393.0,477.0,390.0,434.0,295946.0,85824.34,210121.66,1003.15,753,0.71,1003.15,0.5245048941497837,0.22835192351468245,N,0,0,1,0,0
2517,4970.0,277.0,462.0,357.0,479119.0,23955.95,455163.05,3339.83,597,0.95,3739.0958333333333,0.9728563044936284,0.7523331656606305,N,1,1,1,0,1
2518,6147.0,305.0,409.0,215.0,259391.0,51878.2,207512.8,1522.66,557,0.7999999999999999,1522.66,0.398838457784285,0.24770782495526275,N,1,0,0,1,0
2519,3696.0,380.0,421.0,420.0,492128.0,132874.56,359253.44,1514.63,819,0.73,1514.63,0.7401596320346321,0.4098024891774892,N,0,0,1,0,1
2520,8193.0,460.0,448.0,244.0,356954.0,32125.86,324828.14,1369.49,825,0.91,1666.9516666666666,0.34406831034623053,0.2034604743887058,Y,0,1,0,0,0
2521,6063.0,212.0,428.0,200.0,429881.0,85976.2,343904.8,1449.92,806,0.7999999999999999,1449.92,0.3776876133927099,0.23914233877618343,N,0,0,0,1,0
2522,6734.0,465.0,474.0,231.0,252905.0,20232.4,232672.6,1707.27,578,0.92,1918.0241666666666,0.4585720473220473,0.2848268735768736,N,1,1,1,0,1
2523,6383.0,456.0,493.0,301.0,271235.0,43397.6,227837.4,1087.73,758,0.84,1313.7591666666667,0.40165426393023135,0.20582158337249987,N,0,1,0,1,0
2524,6945.0,447.0,473.0,307.0,452404.0,95004.84,357399.16,2622.47,508,0.7899999999999999,2622.47,0.5542793376529878,0.377605471562275,N,1,0,1,0,1
2525,5953.0,438.0,362.0,350.0,240368.0,43266.24,197101.76,1058.08,728,0.8200000000000001,1258.3866666666665,0.4045668850439554,0.2113869757545215,N,0,1,0,1,0
2526,4328.0,205.0,457.0,208.0,352805.0,35280.5,317524.5,2329.88,569,0.9,2623.8841666666667,0.8072745301910044,0.6062578943314849,N,1,1,1,0,1
2527,7833.0,209.0,360.0,305.0,272272.0,70790.72,201481.28,1207.98,683,0.74,1207.98,0.2657959913187795,0.15421677518192264,Y,0,0,0,0,0
2528,3997.0,420.0,401.0,325.0,450998.0,54119.76,396878.24,2379.49,654,0.88,2755.3216666666667,0.9760624635143024,0.6893474272370945,N,0,1,1,0,1
2529,7902.0,427.0,466.0,297.0,318298.0,63659.6,254638.4,1694.12,606,0.7999999999999999,1694.12,0.364986079473551,0.21439129334345733,N,1,0,0,1,0
2530,4731.0,294.0,392.0,305.0,393541.0,51160.33,342380.67,1634.58,767,0.87,1962.5308333333332,0.6242931374621292,0.4148236806876629,N,0,1,1,0,1
2531,6693.0,407.0,385.0,338.0,254751.0,35665.14,219085.86,1457.58,627,0.86,1669.8725,0.4183284775138204,0.2494953682952338,N,1,1,0,1,0
2532,8520.0,331.0,351.0,351.0,346592.0,27727.36,318864.64,1711.73,716,0.92,2000.5566666666666,0.3560512519561815,0.23480712050078248,Y,0,1,0,0,0
2533,9376.0,472.0,477.0,308.0,416673.0,45834.03,370838.97,2721.08,535,0.8899999999999999,3068.3075,0.46131692619453923,0.32725122653583616,N,1,1,1,0,1
2534,4390.0,226.0,435.0,440.0,233076.0,32630.64,200445.36,1201.77,665,0.86,1396.0,0.5687927107061503,0.31799544419134396,N,0,1,1,0,1
2535,2843.0,337.0,424.0,406.0,334274.0,30084.66,304189.34,2232.03,598,0.91,2510.5916666666667,1.2935602063547895,0.8830783210223941,N,1,1,1,0,1
2536,3791.0,258.0,371.0,382.0,247649.0,56959.27,190689.73,1143.28,680,0.77,1143.28,0.5682616723819572,0.30157742020575046,N,0,0,1,0,1
2537,3033.0,324.0,407.0,320.0,286020.0,42903.0,243117.0,1457.61,676,0.85,1695.96,0.9056907352456314,0.5591691394658754,N,0,1,1,0,1
2538,6478.0,229.0,453.0,436.0,374854.0,44982.48,329871.52,1574.86,772,0.88,1887.2383333333332,0.4639145312339199,0.2913304003293197,N,0,1,1,0,1
2539,2945.0,332.0,350.0,301.0,461764.0,115441.0,346323.0,1653.4,754,0.75,1653.4,0.8952122241086587,0.5614261460101868,N,0,0,1,0,1
2540,8861.0,488.0,440.0,377.0,417898.0,112832.46,305065.54,1456.43,785,0.73,1456.43,0.31163864123688073,0.1643640672610315,Y,0,0,0,0,0
2541,2265.0,211.0,491.0,448.0,300065.0,45009.75,255055.25,1871.51,542,0.85,2121.5641666666666,1.4443991905813098,0.9366729212656364,N,1,1,1,0,1
2542,9324.0,381.0,396.0,348.0,248854.0,49770.8,199083.2,1460.8,553,0.8,1668.1783333333333,0.2995686758186758,0.17891230516230516,N,1,1,0,0,0
2543,8336.0,388.0,471.0,414.0,385223.0,30817.84,354405.16,2600.5,512,0.9199999999999999,2921.5191666666665,0.5031812819897633,0.3504701495521433,N,1,1,1,0,1
2544,8383.0,395.0,456.0,276.0,375774.0,48850.62,326923.38,1960.07,689,0.87,2273.215,0.4056083740904211,0.27116962901109387,N,0,1,0,1,0
2545,8895.0,391.0,452.0,357.0,372141.0,52099.74,320041.26,1349.31,825,0.86,1659.4275,0.321464586846543,0.18655733558178753,Y,0,1,0,0,0
2546,5635.0,306.0,420.0,308.0,444030.0,53283.6,390746.4,1865.48,769,0.88,2235.505,0.5802138420585625,0.396717834960071,N,0,1,1,0,1
2547,4744.0,341.0,372.0,310.0,235849.0,33018.86,202830.14,855.14,809,0.8600000000000001,1051.6808333333333,0.43732732574480043,0.22168651630129285,N,0,1,1,0,0
2548,4361.0,321.0,415.0,245.0,290554.0,17433.24,273120.76,1637.5,670,0.9400000000000001,1879.6283333333333,0.6559569670564854,0.43100856072766186,N,0,1,1,0,1
2549,6024.0,206.0,356.0,380.0,290966.0,26186.94,264779.06,1421.39,706,0.91,1663.8616666666667,0.4325799579459938,0.27620545595396195,N,0,1,1,0,0
2550,8035.0,287.0,372.0,373.0,265796.0,55817.16,209978.84,885.28,837,0.79,885.28,0.23861605476042314,0.11017797137523334,Y,0,0,0,0,0
2551,3950.0,434.0,480.0,394.0,318698.0,92422.42,226275.58,1660.33,551,0.71,1660.33,0.7514759493670886,0.42033670886075947,N,1,0,1,0,1
2552,6442.0,334.0,367.0,448.0,290250.0,17415.0,272835.0,1150.28,831,0.94,1392.155,0.39446678050294937,0.2161060229742316,N,0,1,0,1,0
2553,3270.0,494.0,372.0,229.0,424251.0,50910.12,373340.88,2739.44,533,0.88,3092.9825,1.2807285932721713,0.9458662079510703,N,1,1,1,0,1
2554,2254.0,288.0,463.0,212.0,420643.0,63096.45,357546.55,2623.55,581,0.85,2974.0858333333335,1.74671066252588,1.3194702011239279,N,1,1,1,0,1
2555,8891.0,368.0,372.0,379.0,262986.0,52597.2,210388.8,1543.76,545,0.7999999999999999,1543.76,0.29948937127432235,0.1736317624564166,N,1,0,0,0,0
2556,6905.0,426.0,404.0,406.0,381659.0,30532.72,351126.28,2576.44,569,0.92,2894.4891666666667,0.5981881486845281,0.4191874245715665,N,1,1,1,0,1
2557,5278.0,258.0,441.0,449.0,347183.0,93739.41,253443.59,1209.98,797,0.73,1209.98,0.4467563471011747,0.22924971580143993,N,0,0,1,0,0
2558,4051.0,495.0,404.0,214.0,288391.0,46142.56,242248.44,1777.53,596,0.84,2017.8558333333333,0.7728599934172632,0.4981130173619682,N,1,1,1,0,1
2559,8143.0,340.0,477.0,324.0,305292.0,88534.68,216757.32,1299.57,687,0.7100000000000001,1299.57,0.2997138646690409,0.15959351590322976,Y,0,0,0,0,0
2560,8660.0,318.0,359.0,400.0,362684.0,105178.36,257505.64,1889.49,548,0.7100000000000001,1889.49,0.34255080831408774,0.21818591224018477,N,1,0,0,0,0
2561,8198.0,444.0,384.0,320.0,472678.0,51994.58,420683.42,3086.83,505,0.89,3480.7283333333335,0.5646167764495406,0.42458262177766937,N,1,1,1,0,1
2562,7515.0,401.0,493.0,327.0,356992.0,60688.64,296303.36,1414.6,754,0.83,1712.0933333333332,0.3902985140829452,0.2278234641827456,N,0,1,0,1,0
2563,2972.0,422.0,490.0,383.0,453502.0,58955.26,394546.74,2118.01,746,0.87,2495.9283333333337,1.2755478914311351,0.8398143786451325,N,0,1,1,0,1
2564,3730.0,473.0,489.0,336.0,459088.0,123953.76,335134.24,1799.07,742,0.73,1799.07,0.8303136729222519,0.4823243967828418,N,0,0,1,0,1
2565,7843.0,297.0,433.0,288.0,374481.0,29958.48,344522.52,2527.98,574,0.92,2840.0475,0.4919096646691317,0.3621123932168813,N,1,1,1,0,1
2566,2629.0,468.0,421.0,405.0,242207.0,19376.56,222830.44,1196.2,748,0.92,1398.0391666666667,1.023978382147838,0.5317760238366933,N,0,1,1,0,1
2567,5288.0,204.0,445.0,203.0,327277.0,94910.33,232366.67,1109.35,781,0.7100000000000001,1109.35,0.3709058245083207,0.20978630862329803,N,0,0,0,1,0
2568,5592.0,401.0,481.0,356.0,249875.0,19990.0,229885.0,1097.51,784,0.92,1305.7391666666667,0.4548889783023367,0.23350128159275158,N,0,1,1,0,0
2569,5244.0,384.0,407.0,242.0,273072.0,73729.44,199342.56,1195.16,690,0.73,1195.16,0.4248970251716247,0.22790999237223494,N,0,0,0,1,0
2570,2536.0,207.0,485.0,403.0,230055.0,13803.3,216251.7,1032.42,787,0.9400000000000001,1224.1325000000002,0.9144844242902209,0.48270208990536284,N,0,1,1,0,1
2571,4355.0,300.0,476.0,282.0,240630.0,28875.6,211754.4,1408.81,635,0.88,1609.335,0.6124764638346728,0.36953731343283586,N,1,1,1,0,1
2572,3660.0,458.0,433.0,298.0,422202.0,118216.56,303985.44,1631.86,721,0.72,1631.86,0.770726775956284,0.44586338797814207,N,0,0,1,0,1
2573,5949.0,231.0,427.0,355.0,313794.0,65896.74,247897.26,1486.27,688,0.79,1486.27,0.42011598587997984,0.249835266431333,N,0,0,0,1,0
2574,7462.0,252.0,453.0,365.0,434564.0,56493.32,378070.68,2774.15,570,0.87,3136.286666666667,0.5636942732064684,0.42030108103278835,N,1,1,1,0,1
2575,3914.0,242.0,417.0,207.0,261166.0,75738.14,185427.86,1111.73,663,0.71,1111.73,0.5052963719979561,0.28403934593765967,N,0,0,1,0,1
2576,5320.0,279.0,386.0,420.0,377172.0,90521.28,286650.72,1368.51,798,0.7599999999999999,1368.51,0.46118609022556395,0.2572387218045113,N,0,0,1,0,0
2577,5178.0,435.0,416.0,229.0,454820.0,109156.8,345663.2,2299.71,645,0.76,2299.71,0.6527056778679027,0.4441309385863268,N,0,0,1,0,1
2578,2109.0,299.0,483.0,422.0,341400.0,88764.0,252636.0,1514.68,683,0.74,1514.68,1.2890848743480323,0.7181981981981982,N,0,0,1,0,1
2579,6539.0,422.0,447.0,282.0,322379.0,45133.06,277245.94,2034.33,545,0.86,2302.9791666666665,0.5282121374318193,0.3521913391446194,N,1,1,1,0,1
2580,6594.0,492.0,364.0,244.0,263345.0,57935.9,205409.1,1507.22,566,0.78,1507.22,0.39539278131634825,0.22857446163178646,N,1,0,0,1,0
2581,8392.0,257.0,481.0,325.0,318158.0,76357.92,241800.08,1774.24,560,0.76,1774.24,0.3380886558627264,0.21142040038131554,N,1,0,0,0,0
2582,9883.0,206.0,487.0,241.0,324367.0,45411.38,278955.62,1672.48,692,0.86,1942.7858333333334,0.29108426928395564,0.19657855239637087,Y,0,1,0,0,0
2583,5372.0,288.0,486.0,283.0,467856.0,74856.96,392999.04,1876.24,793,0.84,2266.12,0.6186001489203276,0.4218391660461653,N,0,1,1,0,1
